simulation_id,protocol,success_count,failure_count,total_eprs_used,average_fidelity
1,AC_BQC,0,10,236,0.9487052846742818
2,AC_BQC,0,10,236,0.9487052846742814
3,AC_BQC,0,10,228,0.952349817058718
4,AC_BQC,0,10,232,0.9504526857859182
5,AC_BQC,0,10,234,0.9495307154477355
6,AC_BQC,0,10,228,0.952349817058718
7,AC_BQC,0,10,232,0.9505336511851106
8,AC_BQC,0,10,232,0.9504526857859186
9,AC_BQC,0,10,230,0.9513922174638764
10,AC_BQC,0,10,230,0.9513922174638765
